customer_id,customer_name,email,phone,gender,date_of_birth,city,state,registration_date,loyalty_points,status
C0454,Meena Kapoor,meenakapoor@email.com,12448929,Female,1999-06-16,Jaipur,Maharashtra,2023/06/14,661,Inactive
C0455, Neha Kapoor ,nehakapoor@email,33120418,Female,1994/06/10,Bangalore,Delhi,15-02-2024,,Inactive
C0456,Rohan Kapoor,rohankapoor@email.com,13660995,Female,01-12-1997,Pune,West Bengal,04-05-2024,,active
C0457,Amit Gupta,amitgupta@email.com,32842910,Male,07-05-1992,Delhi,Delhi,25-07-2024,ten,Active
C0458,Meena Mehta,meenamehta@email.com,18359941,Male,15-11-1990,Mumbai,Delhi,22/06/2024,ten,active
C0459,Meena Verma,meenaverma@email.com,34208964,Male,13-01-1990,Chennai,Telangana,24-11-2024,ten,active
C0460,Amit Rao,amitrao@email.com,17675175,Female,1991-02-30,Mumbai,Delhi,25-04-2024,636,active
C0461,Arjun Mehta,arjunmehta@email,not_available,Female,31/12/2000,Chennai,West Bengal,2023-12-29,,Active
C0462,Rohan Malhotra,rohanmalhotra@email.com,not_available,Male,25/11/1998,Hyderabad,Karnataka,30/05/2024,ten,active
C0463,Meena Singh,meenasingh@email,28541916,Female,05/01/1987,Pune,Uttar Pradesh,2023/10/17,ten,Inactive
C0464,Rohan Malhotra,rohanmalhotra@email.com,10968081,Female,09-01-1992,Delhi,Tamil Nadu,2023-06-02,,Active
C0465,Amit Sharma,amitsharma@email.com,not_available,Female,20/07/1995,Kolkata,West Bengal,13/04/2024,993,Active
C0466,Amit Verma,amitverma@email.com,29468771,Male,1992/11/03,Delhi,Karnataka,2024-03-02,469,Active
C0467,Meena Verma,meenaverma@email.com,17505010,Female,1991-02-30,Bangalore,Delhi,25/03/2023,,Inactive
C0468,Meena Iyer,meenaiyer@email.com,18755785,Male,1999-02-04,Chennai,Delhi,2024/10/21,774,active
C0469,Rahul Verma,rahulverma@email.com,10530872,Male,10/04/1997,Delhi,Tamil Nadu,16/06/2023,ten,active
C0470,Rohan Singh,rohansingh@email.com,25807880,Female,15/09/1987,Kolkata,Tamil Nadu,16/05/2024,ten,active
C0471,Meena Das,meenadas@email.com,24894699,Male,1997-08-18,Delhi,Rajasthan,19-04-2024,ten,Inactive
C0472,Amit Iyer,amitiyer@email.com,37477106,Male,1996-10-29,Hyderabad,Tamil Nadu,19/06/2024,ten,active
C0473,Anjali Sharma,anjalisharma@email.com,12253026,Female,1997-05-11,Pune,Telangana,2024-08-22,1151,Inactive
C0474, Rahul Verma ,rahulverma@email.com,28786946,Female,03-11-1999,Lucknow,Telangana,16-12-2023,ten,Active
C0475, Amit Verma ,amitverma@email.com,not_available,Female,1998-07-20,Lucknow,Uttar Pradesh,04/11/2024,,active
C0476, Anjali Gupta ,anjaligupta@email.com,13059094,Male,03/02/1993,Chennai,Delhi,03/08/2023,ten,Inactive
C0477,Amit Mehta,amitmehta@email.com,23447133,Male,10-10-1994,Bangalore,West Bengal,11/05/2024,ten,Active
C0478, Meena Gupta ,meenagupta@email.com,35031967,Female,11/06/1990,Kolkata,Telangana,07/02/2023,ten,active
C0479, Meena Malhotra ,meenamalhotra@email,19745506,Male,04/04/1998,Hyderabad,Uttar Pradesh,2024-04-29,,active
C0480,Anjali Kapoor,anjalikapoor@email.com,38688166,Male,1995-01-21,Pune,West Bengal,2023/05/15,ten,Inactive
C0481,Arjun Rao,arjunrao@email.com,33623187,Male,2000/02/06,Lucknow,Karnataka,27-06-2023,ten,Active
C0482,Anjali Iyer,anjaliiyer@email,not_available,Female,07/04/1987,Pune,Karnataka,2023-06-28,721,Active
C0483,Sneha Rao,sneharao@email.com,12654461,Male,1987-07-23,Kolkata,Telangana,2023-06-04,1250,Inactive
C0484,Rahul Iyer,rahuliyer@email.com,38888411,Male,1995-04-03,Kolkata,Maharashtra,2023-06-21,,Active
C0485,Sneha Singh,snehasingh@email.com,17179984,Male,22/07/1991,Lucknow,Uttar Pradesh,07-01-2023,1600,active
C0486,Sneha Das,snehadas@email.com,30567622,Female,1996/04/30,Chennai,Karnataka,15/03/2024,,active
C0487,Meena Malhotra,meenamalhotra@email.com,39167179,Male,2000-04-20,Pune,Rajasthan,16-02-2024,1006,active
C0488, Rahul Rao ,rahulrao@email.com,23543461,Female,31-10-1985,Jaipur,Uttar Pradesh,2024/11/28,,Inactive
C0489,Sneha Kapoor,snehakapoor@email.com,23348749,Female,06-03-1985,Pune,Uttar Pradesh,2023/07/22,ten,Active
C0490,Rahul Malhotra,rahulmalhotra@email,34360517,Female,03-07-1992,Bangalore,Delhi,2023/01/29,,Active
C0491,Rohan Rao,rohanrao@email.com,18781981,Male,1996-05-02,Lucknow,Telangana,2024-08-09,ten,active
C0492,Sneha Mehta,snehamehta@email.com,16834348,Male,17-01-1998,Jaipur,Tamil Nadu,2023/04/18,ten,Inactive
C0493,Anjali Mehta,anjalimehta@email,not_available,Male,07-02-1993,Lucknow,Tamil Nadu,2024-04-01,ten,active
C0494,Karan Rao,karanrao@email.com,29107773,Female,12/03/1998,Jaipur,Karnataka,28-05-2023,ten,active
C0495,Meena Singh,meenasingh@email,28949084,Female,2000-10-20,Mumbai,Uttar Pradesh,2023-04-23,1522,active
C0496,Anjali Das,anjalidas@email.com,17654434,Male,1985-11-26,Bangalore,Uttar Pradesh,2023/02/19,ten,active
C0497, Pooja Singh ,poojasingh@email,22163739,Female,1991-02-30,Pune,Uttar Pradesh,01-05-2024,ten,Active
C0498,Karan Iyer,karaniyer@email.com,20085049,Female,03-02-1995,Chennai,Uttar Pradesh,2023-12-14,,Inactive
C0499,Meena Das,meenadas@email.com,20142669,Male,28-06-1999,Kolkata,Maharashtra,2023-07-17,1548,Inactive
C0500,Karan Mehta,karanmehta@email.com,not_available,Male,1995-09-04,Chennai,West Bengal,2023/03/28,,active
C0501,Anjali Sharma,anjalisharma@email,39651976,Female,1996-01-10,Mumbai,Maharashtra,12-04-2023,ten,active
C0502,Amit Singh,amitsingh@email,36416208,Male,25-09-1990,Delhi,Telangana,2024-02-04,ten,active
C0503,Amit Rao,amitrao@email.com,17422834,Female,1992-04-09,Mumbai,Telangana,2023/03/04,206,active
C0504,Karan Rao,karanrao@email,33982314,Male,21/06/1986,Chennai,Karnataka,08/11/2023,1397,active
C0505,Neha Malhotra,nehamalhotra@email.com,19728736,Female,25-07-1989,Delhi,Delhi,2024/04/20,,Inactive
C0506,Amit Sharma,amitsharma@email.com,26273214,Male,08/05/1986,Kolkata,Telangana,16-02-2023,,Inactive
C0507,Karan Gupta,karangupta@email.com,35499329,Female,27/07/1986,Chennai,Rajasthan,2024/11/29,1530,Inactive
C0508,Rohan Iyer,rohaniyer@email.com,not_available,Male,1991/02/15,Delhi,West Bengal,2023-01-05,799,Inactive
C0509,Amit Rao,amitrao@email.com,12435762,Male,20/06/1997,Lucknow,Maharashtra,28/12/2023,ten,Inactive
C0510,Sneha Rao,sneharao@email.com,not_available,Male,1988-12-22,Hyderabad,Rajasthan,2023-07-16,ten,Inactive
C0511,Rohan Mehta,rohanmehta@email.com,32296664,Male,1990/04/04,Jaipur,Maharashtra,12/10/2023,ten,Active
C0512,Karan Mehta,karanmehta@email,17529047,Male,20-10-1999,Kolkata,Telangana,2023-07-16,,Inactive
C0513,Karan Gupta,karangupta@email.com,not_available,Female,03/09/1990,Jaipur,Uttar Pradesh,2023-10-08,ten,Inactive
C0514,Karan Iyer,karaniyer@email.com,37382193,Female,1996-02-12,Delhi,Uttar Pradesh,2023/07/19,,Active
C0515,Anjali Sharma,anjalisharma@email.com,not_available,Male,23/01/1990,Delhi,West Bengal,2024-03-18,252,Inactive
C0516,Sneha Das,snehadas@email.com,26506881,Female,18-07-1990,Mumbai,West Bengal,2024-08-15,797,Active
C0517, Rahul Sharma ,rahulsharma@email.com,not_available,Female,1993-06-19,Mumbai,Maharashtra,2024-11-24,1702,Inactive
C0518,Rahul Das,rahuldas@email.com,11083945,Female,22/07/1993,Mumbai,Rajasthan,2024-10-28,,active
C0519,Karan Kapoor,karankapoor@email.com,18770002,Male,1998-03-09,Kolkata,Telangana,30/12/2023,,active
C0520,Anjali Iyer,anjaliiyer@email.com,32444758,Female,1989-03-04,Hyderabad,Karnataka,31/05/2023,223,active
C0521,Anjali Kapoor,anjalikapoor@email.com,37004874,Male,1991-07-13,Jaipur,Rajasthan,20-07-2023,,Inactive
C0522,Pooja Verma,poojaverma@email.com,25860383,Female,29/08/1992,Hyderabad,Uttar Pradesh,03-12-2023,,Active
C0523,Meena Sharma,meenasharma@email.com,33624885,Female,1996-02-15,Jaipur,Tamil Nadu,14-02-2024,1408,Active
C0524,Sneha Sharma,snehasharma@email.com,11812051,Male,1986-08-28,Delhi,Tamil Nadu,2023/07/22,ten,Active
C0525, Pooja Das ,poojadas@email.com,16824734,Male,28-11-1988,Jaipur,Maharashtra,13-12-2023,465,active
C0526,Meena Mehta,meenamehta@email.com,not_available,Male,17-04-1993,Bangalore,Tamil Nadu,16/07/2023,,Inactive
C0527,Sneha Kapoor,snehakapoor@email.com,23699874,Male,13-06-1998,Pune,Tamil Nadu,2023/02/24,1986,Active
C0528,Karan Gupta,karangupta@email.com,37726502,Female,1995-12-20,Lucknow,West Bengal,2023/07/03,ten,Inactive
C0529,Sneha Malhotra,snehamalhotra@email.com,26365380,Male,30/07/2000,Chennai,Tamil Nadu,27/07/2023,ten,Active
C0530,Arjun Mehta,arjunmehta@email.com,27913706,Male,12/11/1991,Hyderabad,West Bengal,2024/06/15,1270,Active
C0531,Anjali Sharma,anjalisharma@email.com,30256009,Female,1995/06/09,Jaipur,Delhi,03/07/2023,ten,Active
C0532,Rohan Verma,rohanverma@email.com,35090105,Male,1993/01/20,Mumbai,Maharashtra,2023/03/15,,Active
C0533,Karan Mehta,karanmehta@email.com,22251073,Male,1992/06/27,Kolkata,Telangana,2023/01/09,ten,active
C0534,Sneha Rao,sneharao@email.com,20823753,Male,1994-02-06,Chennai,Tamil Nadu,30-04-2024,,Inactive
C0535,Anjali Malhotra,anjalimalhotra@email.com,27528211,Female,07/07/1995,Chennai,West Bengal,2024-04-05,797,active
C0536,Amit Gupta,amitgupta@email.com,27040238,Female,1987-11-18,Kolkata,Telangana,2023-11-30,,Inactive
C0537,Rahul Singh,rahulsingh@email.com,34475295,Female,1988/06/13,Chennai,Uttar Pradesh,07/03/2023,,Active
C0538, Meena Verma ,meenaverma@email.com,26309703,Female,17/05/1992,Delhi,Karnataka,2023-07-23,ten,active
C0539,Rohan Mehta,rohanmehta@email,15410043,Female,1990-03-25,Jaipur,Karnataka,24-04-2023,1031,Inactive
C0540,Arjun Iyer,arjuniyer@email.com,29036661,Female,18-07-1986,Chennai,West Bengal,10-10-2023,366,Active
C0541,Amit Iyer,amitiyer@email.com,12901607,Male,09-06-1986,Mumbai,Telangana,23/10/2024,ten,active
C0542,Rohan Rao,rohanrao@email.com,29902714,Male,01-10-1998,Mumbai,Uttar Pradesh,2024-12-16,950,Active
C0543,Amit Das,amitdas@email.com,31739618,Male,1999-02-02,Pune,Maharashtra,2023/04/18,,active
C0544, Meena Singh ,meenasingh@email.com,29030120,Female,1990-09-02,Jaipur,Tamil Nadu,2024-02-11,1046,Active
C0545,Rohan Verma,rohanverma@email.com,not_available,Male,2000/11/26,Lucknow,Karnataka,2024/04/27,,Active
C0546,Amit Sharma,amitsharma@email.com,10314423,Female,1998/08/13,Bangalore,West Bengal,02-01-2024,,Active
C0547,Rahul Malhotra,rahulmalhotra@email.com,13848921,Male,1989-11-06,Jaipur,Telangana,2024-03-30,,Inactive
C0548,Rahul Sharma,rahulsharma@email,not_available,Male,19-06-1993,Pune,Tamil Nadu,2024-11-27,867,Active
C0549,Neha Singh,nehasingh@email.com,37488270,Male,1991-02-30,Kolkata,Uttar Pradesh,2024-03-14,1149,Active
C0550,Pooja Verma,poojaverma@email.com,10647059,Female,1992-12-31,Pune,Delhi,10-03-2023,,active
C0551,Rohan Gupta,rohangupta@email.com,31935665,Male,1996-03-16,Pune,Uttar Pradesh,25-11-2024,,active
C0552,Amit Kapoor,amitkapoor@email.com,14849928,Male,1999/12/12,Kolkata,Delhi,2023-08-27,,Inactive
C0553, Neha Das ,nehadas@email.com,15936624,Female,21-04-1990,Chennai,Delhi,01/09/2023,1369,Inactive
C0554,Sneha Singh,snehasingh@email.com,not_available,Female,1991-03-29,Pune,Tamil Nadu,2023-07-30,ten,Inactive
C0555,Pooja Mehta,poojamehta@email,32684499,Male,1998/08/22,Bangalore,Tamil Nadu,2023-05-09,ten,Active
C0556,Anjali Malhotra,anjalimalhotra@email.com,22886368,Male,1989-08-02,Chennai,Telangana,20/10/2023,,Inactive
C0557,Pooja Das,poojadas@email.com,18105079,Female,1995/10/17,Bangalore,West Bengal,21/01/2023,ten,active
C0558,Neha Das,nehadas@email.com,20849650,Female,08-05-1998,Mumbai,Rajasthan,20/05/2023,ten,Active
C0559,Amit Mehta,amitmehta@email.com,31060485,Female,1991-02-30,Jaipur,West Bengal,2023-11-12,,active
C0560,Rahul Verma,rahulverma@email.com,14381850,Female,19-08-1993,Pune,Delhi,28/10/2024,ten,active
C0561,Pooja Mehta,poojamehta@email.com,18014080,Male,1991-02-30,Hyderabad,West Bengal,28-11-2024,ten,active
C0562,Pooja Gupta,poojagupta@email.com,12005197,Male,21-12-1997,Kolkata,Tamil Nadu,09-03-2024,125,active
C0563,Rohan Das,rohandas@email.com,17011473,Male,25/03/1996,Mumbai,Rajasthan,2023/05/27,ten,Inactive
C0564, Pooja Rao ,poojarao@email,13193535,Female,05-09-2000,Hyderabad,Uttar Pradesh,24-06-2023,ten,active
C0565,Amit Singh,amitsingh@email.com,not_available,Male,1989-06-11,Chennai,Telangana,23/02/2024,,Inactive
C0566,Anjali Verma,anjaliverma@email,not_available,Male,1999/04/11,Lucknow,West Bengal,2024-11-19,ten,Active
C0567,Rahul Das,rahuldas@email,30332053,Female,1985-03-01,Lucknow,West Bengal,12/12/2023,298,active
C0568,Sneha Kapoor,snehakapoor@email,20800997,Male,1992/01/27,Delhi,West Bengal,16/12/2024,ten,Inactive
C0569,Amit Sharma,amitsharma@email.com,36707917,Female,1998/07/02,Chennai,Delhi,2024/10/15,1532,Active
C0570,Sneha Sharma,snehasharma@email.com,not_available,Female,20-04-1992,Lucknow,Maharashtra,2024/01/30,ten,Inactive
C0571,Pooja Singh,poojasingh@email.com,10226748,Female,1996-08-31,Bangalore,West Bengal,29/04/2023,ten,Inactive
C0572,Karan Mehta,karanmehta@email,29564625,Female,1990-06-17,Hyderabad,Tamil Nadu,21/09/2023,ten,Inactive
C0573,Neha Singh,nehasingh@email.com,37815578,Male,27/12/1996,Pune,Uttar Pradesh,26/01/2024,,Active
C0574,Pooja Das,poojadas@email.com,14097569,Female,1987-08-06,Bangalore,Rajasthan,2024-01-25,ten,active
C0575,Rahul Gupta,rahulgupta@email.com,19660181,Male,05/01/1997,Mumbai,Uttar Pradesh,10/01/2023,ten,active
C0576,Amit Das,amitdas@email.com,15319540,Male,29/11/1989,Pune,Telangana,2024-05-29,,active
C0577,Anjali Iyer,anjaliiyer@email,20697175,Male,26/02/1999,Chennai,Delhi,03/07/2023,,Inactive
C0578,Arjun Das,arjundas@email.com,39496224,Female,15-10-1999,Jaipur,Maharashtra,2024/06/24,,active
C0579,Pooja Malhotra,poojamalhotra@email,33284728,Female,1993/10/31,Bangalore,Karnataka,28/03/2024,,active
C0580, Amit Mehta ,amitmehta@email.com,19610226,Male,22-11-1989,Jaipur,Uttar Pradesh,26-11-2024,,Active
C0581,Neha Kapoor,nehakapoor@email.com,27294166,Female,1995-08-18,Chennai,Delhi,02-05-2023,,active
C0582,Meena Das,meenadas@email.com,37046842,Male,06-06-2000,Lucknow,Uttar Pradesh,09/10/2023,,active
C0583,Rahul Verma,rahulverma@email.com,38051697,Female,14/08/1987,Hyderabad,Maharashtra,30-08-2024,,active
C0584,Meena Rao,meenarao@email.com,20006727,Male,1991-09-11,Jaipur,West Bengal,2023-03-07,766,Active
C0585,Neha Singh,nehasingh@email.com,33374656,Male,1998-06-09,Mumbai,Telangana,2023-02-05,ten,Active
C0586, Karan Das ,karandas@email.com,19735715,Female,26-02-1993,Kolkata,West Bengal,24/05/2023,,Inactive
C0587,Sneha Malhotra,snehamalhotra@email,not_available,Male,24-11-1992,Hyderabad,Tamil Nadu,18-05-2023,1508,Inactive
C0588,Sneha Das,snehadas@email.com,21584271,Female,19/11/1987,Mumbai,Telangana,23/11/2024,,Inactive
C0589,Amit Malhotra,amitmalhotra@email.com,19620786,Male,1989/07/28,Jaipur,Karnataka,20/11/2023,,active
C0590,Rahul Gupta,rahulgupta@email.com,16386586,Female,1990-07-21,Pune,Telangana,30-05-2023,1188,active
C0591,Rahul Verma,rahulverma@email.com,14446760,Female,17-06-1993,Lucknow,Maharashtra,2024/06/25,875,Inactive
C0592,Anjali Das,anjalidas@email.com,26304871,Female,1997-05-16,Lucknow,Karnataka,2023-09-23,1936,Inactive
C0593,Karan Singh,karansingh@email.com,18420348,Male,01/10/1999,Jaipur,West Bengal,07/07/2023,,active
C0594,Meena Malhotra,meenamalhotra@email.com,13656498,Male,08/06/1991,Hyderabad,Uttar Pradesh,2023-11-17,,Inactive
C0595, Neha Verma ,nehaverma@email.com,17842652,Male,21-05-1990,Jaipur,Karnataka,06/05/2024,1278,Inactive
C0596, Karan Verma ,karanverma@email.com,22603973,Male,1991-02-30,Kolkata,Delhi,13/09/2024,,Active
C0597,Karan Mehta,karanmehta@email.com,21757650,Male,03-12-1988,Pune,Tamil Nadu,2024-07-06,ten,active
C0598,Rohan Iyer,rohaniyer@email.com,22745590,Male,1991-08-02,Lucknow,West Bengal,2023/02/28,,Active
C0599,Anjali Iyer,anjaliiyer@email.com,21397363,Female,1992-05-15,Lucknow,Tamil Nadu,28-03-2023,ten,active
C0600,Neha Iyer,nehaiyer@email.com,17106560,Female,1985/02/26,Mumbai,West Bengal,03/11/2024,ten,Active
C0601,Amit Kapoor,amitkapoor@email.com,not_available,Female,1991-02-30,Jaipur,Rajasthan,02-02-2023,,Inactive
C0602,Pooja Iyer,poojaiyer@email.com,29146908,Female,1999-12-03,Kolkata,Uttar Pradesh,2023-05-15,ten,Active
C0603,Rahul Singh,rahulsingh@email.com,33750333,Male,1988-06-28,Jaipur,West Bengal,2023/10/24,,active
C0604,Neha Rao,neharao@email.com,34415060,Female,23-07-1990,Chennai,West Bengal,2024-12-24,ten,Inactive
C0605,Karan Gupta,karangupta@email,30352184,Male,24-01-1989,Jaipur,Delhi,23-09-2024,569,Active
C0606,Rahul Rao,rahulrao@email,12759404,Female,19-02-1994,Mumbai,Telangana,2024/01/08,ten,active
C0607, Arjun Mehta ,arjunmehta@email.com,15911806,Female,05-03-1992,Mumbai,Uttar Pradesh,2023/07/09,183,active
C0608,Sneha Kapoor,snehakapoor@email.com,11166998,Female,1991-10-30,Kolkata,Rajasthan,2023/09/01,,Active
C0609,Anjali Rao,anjalirao@email,36422058,Male,16-12-1986,Chennai,West Bengal,2023-04-12,,Inactive
C0610,Anjali Kapoor,anjalikapoor@email.com,31658164,Female,06-10-1991,Kolkata,Rajasthan,10/01/2024,,Inactive
C0611,Neha Rao,neharao@email.com,15492976,Male,1986-07-09,Chennai,Uttar Pradesh,2024-05-21,,Active
C0612,Meena Malhotra,meenamalhotra@email.com,33670931,Male,13/08/1993,Kolkata,West Bengal,2024/05/30,,active
C0613, Pooja Das ,poojadas@email.com,not_available,Male,2000-11-20,Hyderabad,Karnataka,2023-10-04,450,Inactive
C0614,Pooja Mehta,poojamehta@email.com,11309637,Female,1996/12/28,Bangalore,Uttar Pradesh,2024/09/18,,active
C0615,Rahul Sharma,rahulsharma@email.com,25779000,Male,1992/12/22,Jaipur,Telangana,03-10-2024,ten,active
C0616,Pooja Kapoor,poojakapoor@email.com,27928152,Female,11/01/1991,Mumbai,West Bengal,05/07/2023,ten,Active
C0617, Amit Mehta ,amitmehta@email.com,13024148,Male,11-10-1997,Mumbai,Karnataka,15/03/2023,ten,Active
C0618,Meena Rao,meenarao@email.com,not_available,Male,02-04-1987,Delhi,Karnataka,2023-09-12,1588,active
C0619,Amit Gupta,amitgupta@email.com,24946729,Male,1985-04-21,Bangalore,West Bengal,30/07/2024,1721,Active
C0620,Rohan Kapoor,rohankapoor@email.com,not_available,Male,1995-09-29,Mumbai,Telangana,16/04/2023,,Active
C0621,Rahul Mehta,rahulmehta@email.com,31192132,Male,16/07/1985,Lucknow,Karnataka,23-04-2023,ten,Active
C0622,Rohan Kapoor,rohankapoor@email.com,17712859,Female,1986-09-17,Bangalore,Uttar Pradesh,2023/06/03,838,Inactive
C0623,Rohan Kapoor,rohankapoor@email.com,12423579,Male,02/05/1987,Bangalore,Karnataka,24-11-2023,ten,active
C0624,Meena Iyer,meenaiyer@email.com,11379101,Female,06/07/1986,Pune,Rajasthan,21/05/2024,ten,active
C0625,Arjun Gupta,arjungupta@email.com,15009867,Male,13-04-1999,Jaipur,Maharashtra,17/08/2024,ten,Inactive
C0626,Anjali Mehta,anjalimehta@email,20370957,Male,2000/10/08,Delhi,Rajasthan,05-01-2024,105,active
C0627,Meena Singh,meenasingh@email,39630690,Male,15/05/1997,Jaipur,Delhi,13/12/2024,596,active
C0628,Rahul Verma,rahulverma@email,33842852,Male,13/11/1999,Mumbai,Delhi,05/08/2024,,Active
C0629,Amit Iyer,amitiyer@email.com,23180765,Female,1988/02/22,Mumbai,Karnataka,2023-03-03,ten,Inactive
C0630,Amit Malhotra,amitmalhotra@email.com,11213906,Female,1991-02-30,Kolkata,Telangana,27-12-2024,ten,active
C0631,Amit Das,amitdas@email,37205389,Male,24-01-1987,Lucknow,West Bengal,17/11/2023,1621,active
C0632,Amit Sharma,amitsharma@email.com,29069890,Male,02-05-1993,Chennai,Telangana,2023-06-16,652,Active
C0633,Pooja Gupta,poojagupta@email.com,11594372,Male,1985/03/31,Lucknow,Delhi,2023/02/19,,Active
C0634,Rohan Sharma,rohansharma@email.com,18126388,Male,31/12/1992,Pune,Uttar Pradesh,2024-05-30,1124,Inactive
C0635,Amit Sharma,amitsharma@email.com,32439958,Male,04/03/1998,Chennai,Tamil Nadu,28-11-2024,1300,Inactive
C0636,Amit Malhotra,amitmalhotra@email.com,30447727,Male,1996/07/31,Jaipur,Tamil Nadu,2023-08-02,1016,Active
C0637,Anjali Iyer,anjaliiyer@email.com,15913924,Female,09-03-1987,Mumbai,West Bengal,18-11-2023,ten,active
C0638,Amit Verma,amitverma@email.com,18383229,Female,1991/04/14,Lucknow,Karnataka,07/05/2023,282,Active
C0639,Sneha Das,snehadas@email.com,25942702,Female,29-12-1993,Kolkata,West Bengal,2023-09-27,ten,Inactive
C0640,Rahul Mehta,rahulmehta@email.com,11856946,Male,2000-09-11,Jaipur,West Bengal,2024-11-16,416,active
C0641,Meena Iyer,meenaiyer@email.com,29979593,Female,31/05/1999,Chennai,Uttar Pradesh,2023-12-03,323,active
C0642,Sneha Gupta,snehagupta@email.com,22979482,Male,28/11/1995,Pune,Delhi,07/09/2024,ten,Active
C0643,Sneha Rao,sneharao@email.com,10621013,Male,15-08-1995,Mumbai,Karnataka,2023/03/12,1877,active
C0644,Neha Das,nehadas@email.com,37180592,Female,22/12/2000,Pune,Telangana,18-06-2023,1174,active
C0645,Arjun Iyer,arjuniyer@email.com,18138735,Male,01-09-1995,Mumbai,Karnataka,2023/11/28,ten,Active
C0646,Amit Iyer,amitiyer@email.com,not_available,Female,1988/04/23,Bangalore,West Bengal,2024-10-16,,Active
C0647,Pooja Mehta,poojamehta@email.com,15028125,Male,05-06-1994,Pune,Rajasthan,2023/01/17,ten,active
C0648,Karan Verma,karanverma@email.com,34283378,Female,07/09/2000,Mumbai,Karnataka,14/04/2024,ten,active
C0649,Amit Malhotra,amitmalhotra@email.com,12670108,Male,06/05/1998,Mumbai,Maharashtra,2023-04-02,ten,Inactive
C0650,Arjun Verma,arjunverma@email.com,35118123,Female,1996-02-19,Chennai,Tamil Nadu,10/04/2024,ten,Active
C0651,Pooja Iyer,poojaiyer@email.com,not_available,Female,17/10/1987,Chennai,Telangana,2023/10/02,,active
C0652, Arjun Mehta ,arjunmehta@email.com,21000861,Female,04/02/1985,Pune,Karnataka,08/08/2024,166,Active
C0653,Karan Rao,karanrao@email.com,38873543,Female,28/04/1989,Bangalore,Uttar Pradesh,22-11-2023,1796,active
C0654,Pooja Verma,poojaverma@email.com,15414797,Male,2000-12-04,Pune,Tamil Nadu,2023-04-06,,Active
C0655,Arjun Sharma,arjunsharma@email.com,not_available,Female,08-02-1999,Delhi,Karnataka,2024/04/09,,Active
C0656,Pooja Mehta,poojamehta@email.com,16243345,Male,30-08-1991,Mumbai,Maharashtra,2024-04-15,ten,Active
C0657,Amit Das,amitdas@email.com,36421414,Female,1990-11-17,Delhi,Uttar Pradesh,17/03/2023,ten,Inactive
C0658,Neha Mehta,nehamehta@email.com,not_available,Male,2000/06/01,Delhi,Maharashtra,2023/12/18,ten,active
C0659,Anjali Gupta,anjaligupta@email.com,24164529,Male,1991-02-30,Kolkata,Karnataka,2023/08/10,,Active
C0660,Pooja Sharma,poojasharma@email.com,18602981,Female,1992-05-07,Kolkata,Telangana,23/04/2024,,active
C0661,Karan Rao,karanrao@email.com,31685518,Female,01-05-1989,Bangalore,Tamil Nadu,14/05/2024,,active
C0662,Arjun Gupta,arjungupta@email.com,38855671,Male,1991-02-04,Lucknow,Karnataka,2023/02/04,ten,Inactive
C0663,Arjun Das,arjundas@email.com,16959254,Female,1998/07/19,Chennai,Maharashtra,2023/08/09,915,active
C0664,Amit Kapoor,amitkapoor@email.com,39647908,Male,1991-02-30,Kolkata,Maharashtra,2024/01/30,1509,Inactive
C0665,Pooja Malhotra,poojamalhotra@email.com,20999773,Female,1989/11/17,Jaipur,Rajasthan,24-11-2023,,Active
C0666,Rahul Iyer,rahuliyer@email.com,29689877,Female,1991-02-30,Chennai,Delhi,2023-10-19,ten,Inactive
C0667,Anjali Sharma,anjalisharma@email,36761372,Female,11/05/1995,Mumbai,Uttar Pradesh,2023/11/05,,active
C0668, Sneha Rao ,sneharao@email.com,36538493,Male,1986/10/16,Pune,Maharashtra,30-01-2023,,Active
C0669, Rahul Singh ,rahulsingh@email.com,21595154,Male,12/05/1987,Delhi,Telangana,2023-02-14,563,Active
C0670,Rohan Verma,rohanverma@email.com,16057502,Female,01/12/1990,Bangalore,Uttar Pradesh,14/10/2024,,Inactive
C0671,Neha Malhotra,nehamalhotra@email.com,23977303,Male,01/11/1996,Hyderabad,Telangana,2024-12-29,ten,active
C0672, Karan Mehta ,karanmehta@email.com,24289330,Male,17-10-1999,Lucknow,Uttar Pradesh,12/07/2023,1523,Active
C0673,Sneha Mehta,snehamehta@email.com,12886133,Male,1998/03/31,Chennai,Rajasthan,30/01/2024,ten,Inactive
C0674,Karan Mehta,karanmehta@email.com,26723040,Male,1993/12/23,Lucknow,Maharashtra,23-04-2023,966,Active
C0675,Meena Singh,meenasingh@email.com,28097781,Female,1991-02-30,Jaipur,Tamil Nadu,04/06/2023,,Inactive
C0676, Arjun Malhotra ,arjunmalhotra@email.com,34382019,Female,1992/06/26,Chennai,Uttar Pradesh,2023/06/30,857,Inactive
C0677,Anjali Iyer,anjaliiyer@email.com,not_available,Male,1996-08-19,Hyderabad,Tamil Nadu,2023-03-09,1423,active
C0678,Pooja Gupta,poojagupta@email.com,34021113,Male,09/09/2000,Bangalore,Tamil Nadu,2023/12/22,904,Inactive
C0679,Anjali Das,anjalidas@email.com,29471380,Male,26/01/1985,Bangalore,Karnataka,07/12/2023,ten,Active
C0680,Rahul Iyer,rahuliyer@email.com,not_available,Female,07-08-1994,Lucknow,Delhi,15-05-2024,640,active
